match_played,player_id,player_name,position_id,position_name,rank,season,stat,tackles,team_full_name,team_id,team_name,value
13,146,Surender Nada,3.0,"Defender, left corner",29,Season 4,Player Total Points,,,1, Ben,37.0
10,119,CPO Surjeet Singh,8.0,Raider,29,Season 4,Player Total Points,,,6, Pat,37.0
14,322,PO Surjeet Singh,7.0,"Defender, right cover",29,Season 4,Player Total Points,,,5, Mum,37.0
12,290,Sandeep Kumar Dhull,3.0,"Defender, left corner",34,Season 4,Player Total Points,,,8, Hyd,35.0
12,105,Shabeer Bappu,8.0,Raider,34,Season 4,Player Total Points,,,3, Jai,35.0
12,320,Nitin Tomar,8.0,Raider,36,Season 4,Player Total Points,,,7, Pun,34.0
16,160,Ran Singh,1.0,All Rounder,37,Season 4,Player Total Points,,,3, Jai,33.0
11,190,Sonu Narwal,8.0,Raider,38,Season 4,Player Total Points,,,7, Pun,32.0
14,123,Vishal Mane,7.0,"Defender, right cover",39,Season 4,Player Total Points,,,4, Kol,31.0
12,215,Vinod Kumar,4.0,"Defender, left cover",40,Season 4,Player Total Points,,,8, Hyd,30.0
12,73,Nilesh Shinde,6.0,"Defender, right corner",41,Season 4,Player Total Points,,,4, Kol,28.0
14,54,Jeeva Kumar,5.0,"Defender, right and left cover",42,Season 4,Player Total Points,,,5, Mum,26.0
12,161,Girish Maruti Ernak,3.0,"Defender, left corner",43,Season 4,Player Total Points,,,4, Kol,25.0
9,300,Abolfazl Maghsodloumahali,8.0,Raider,43,Season 4,Player Total Points,,,6, Pat,25.0
11,173,Suresu Kumar,8.0,Raider,45,Season 4,Player Total Points,,,5, Mum,23.0
14,164,Bajirao Hodage,7.0,"Defender, right cover",46,Season 4,Player Total Points,,,6, Pat,22.0
14,67,Mahipal Narwal,1.0,All Rounder,46,Season 4,Player Total Points,,,3, Jai,22.0
16,109,Somvir Shekhar,7.0,"Defender, right cover",46,Season 4,Player Total Points,,,7, Pun,22.0
9,156,Pawan Kumar Kadian,8.0,Raider,49,Season 4,Player Total Points,,,1, Ben,21.0
9,387,Vinod Kumar,8.0,Raider,50,Season 4,Player Total Points,,,1, Ben,20.0
9,155,Prashanth Kumar Rai,8.0,Raider,51,Season 4,Player Total Points,,,2, Del,19.0
14,162,D. Suresh Kumar,7.0,"Defender, right cover",51,Season 4,Player Total Points,,,2, Del,19.0
13,51,Jasmer Singh Gulia,1.0,All Rounder,51,Season 4,Player Total Points,,,8," Ben, Hyd",19.0
10,207,Sunil,3.0,"Defender, left corner",54,Season 4,Player Total Points,,,5, Mum,17.0
5,245,Yogesh Hooda,8.0,Raider,55,Season 4,Player Total Points,,,1, Ben,16.0
11,391,S Mahalingam,1.0,All Rounder,55,Season 4,Player Total Points,,,8, Hyd,16.0
9,386,Anil Kumar,3.0,"Defender, left corner",55,Season 4,Player Total Points,,,2, Del,16.0
8,242,Tushar Patil,8.0,Raider,58,Season 4,Player Total Points,,,3, Jai,15.0
14,191,C. Arun,4.0,"Defender, left cover",58,Season 4,Player Total Points,,,4, Kol,15.0
7,174,Deepak Kumar Dahiya,8.0,Raider,60,Season 4,Player Total Points,,,1, Ben,13.0
7,249,Hadi Oshtorak,1.0,All Rounder,60,Season 4,Player Total Points,,,6, Pat,13.0
6,211,Deepak Narwal,8.0,Raider,60,Season 4,Player Total Points,,,2, Del,13.0
9,28,Amit Singh Chhillar,3.0,"Defender, left corner",60,Season 4,Player Total Points,,,4, Kol,13.0
6,92,Ravi Dalal,8.0,Raider,60,Season 4,Player Total Points,,,4, Kol,13.0
11,219,K. Prapanjan,8.0,Raider,65,Season 4,Player Total Points,,,8, Hyd,12.0
11,234,Surender Singh,8.0,Raider,66,Season 4,Player Total Points,,,5, Mum,11.0
5,118,Surjeet Narwal,8.0,Raider,66,Season 4,Player Total Points,,,4, Kol,11.0
10,318,Pawan Kumar Sehrawat,8.0,Raider,66,Season 4,Player Total Points,,,1, Ben,11.0
6,360,Sanket Chavan,3.0,"Defender, left corner",66,Season 4,Player Total Points,,,2, Del,11.0
9,147,Prashant Chavan,6.0,"Defender, right corner",70,Season 4,Player Total Points,,,2, Del,10.0
8,150,Parmod Narwal,1.0,All Rounder,71,Season 4,Player Total Points,,,7, Pun,9.0
5,363,Sumit Singh,8.0,Raider,71,Season 4,Player Total Points,,,1, Ben,9.0
4,376,Athul MS,8.0,Raider,73,Season 4,Player Total Points,,,8, Hyd,8.0
3,172,Vinoth Kumar,8.0,Raider,73,Season 4,Player Total Points,,,8, Hyd,8.0
2,272,Umesh Mhatre,8.0,Raider,73,Season 4,Player Total Points,,,2, Del,8.0
5,152,D. Gopu,10.0,"Defender, right and left corner",76,Season 4,Player Total Points,,,2, Del,7.0
9,111,Sukesh Hegde,8.0,Raider,76,Season 4,Player Total Points,,,8, Hyd,7.0
5,106,Shrikant Jadhav,8.0,Raider,76,Season 4,Player Total Points,,,4, Kol,7.0
2,358,Vishal Bhardwaj,1.0,All Rounder,76,Season 4,Player Total Points,,,8, Hyd,7.0
6,380,Vikash Kumar,8.0,Raider,80,Season 4,Player Total Points,,,5, Mum,6.0
11,347,Sagar B Krishna,1.0,All Rounder,80,Season 4,Player Total Points,,,8, Hyd,6.0
7,66,Mahesh Goud,8.0,Raider,82,Season 4,Player Total Points,,,6, Pat,5.0
8,70,Manoj Kumar,4.0,"Defender, left cover",83,Season 4,Player Total Points,,,1, Ben,4.0
6,46,Gurvinder Singh,8.0,Raider,83,Season 4,Player Total Points,,,5," Ben, Mum",4.0
2,231,Amit Om Prakash Rathi,8.0,Raider,83,Season 4,Player Total Points,,,1, Ben,4.0
5,96,Rohit Rana,4.0,"Defender, left cover",86,Season 4,Player Total Points,,,3, Jai,3.0
3,97,Rupesh Tomar,1.0,All Rounder,86,Season 4,Player Total Points,,,8, Hyd,3.0
7,357,Parvesh Bhainswal,4.0,"Defender, left cover",86,Season 4,Player Total Points,,,3, Jai,3.0
4,366,Vikash Khandola,8.0,Raider,86,Season 4,Player Total Points,,,2, Del,3.0
2,370,Ravindra Ramesh Kumawat,1.0,All Rounder,86,Season 4,Player Total Points,,,4, Kol,3.0
3,371,Amit Nagar,8.0,Raider,91,Season 4,Player Total Points,,,3, Jai,2.0
6,390,Jawahar Dagar,8.0,Raider,91,Season 4,Player Total Points,,,3, Jai,2.0
4,311,Anil Kumar,4.0,"Defender, left cover",91,Season 4,Player Total Points,,,6, Pat,2.0
4,107,Shrikant Tewthia,1.0,All Rounder,91,Season 4,Player Total Points,,,3, Jai,2.0
9,288,Rahul Kumar,7.0,"Defender, right cover",91,Season 4,Player Total Points,,,1, Ben,2.0
9,185,Vijin Thangadurai,7.0,"Defender, right cover",91,Season 4,Player Total Points,,,6, Pat,2.0
8,167,Preetam Chhillar,1.0,All Rounder,91,Season 4,Player Total Points,,,7," Ben, Pun",2.0
2,233,Manoj Dhull,6.0,"Defender, right corner",98,Season 4,Player Total Points,,,5, Mum,1.0
3,210,Sunny,8.0,Raider,98,Season 4,Player Total Points,,,6, Pat,1.0
1,301,Hadi Tajik,6.0,"Defender, right corner",98,Season 4,Player Total Points,,,2, Del,1.0
1,367,Nitin Kumar,1.0,All Rounder,98,Season 4,Player Total Points,,,5, Mum,1.0
1,368,Sunil Kumar,7.0,"Defender, right cover",98,Season 4,Player Total Points,,,6, Pat,1.0
1,364,Ajay Singh,3.0,"Defender, left corner",98,Season 4,Player Total Points,,,1, Ben,1.0
1,373,Parveen Narwal,1.0,All Rounder,98,Season 4,Player Total Points,,,3, Jai,1.0
16,81,Rahul Chaudhari,8.0,Raider,1,Season 4,Player Successful Raids,,,8, Hyd,110.0
16,41,Deepak Niwas Hooda,1.0,All Rounder,2,Season 4,Player Successful Raids,,,7, Pun,108.0
16,197,Pardeep Narwal,8.0,Raider,3,Season 4,Player Successful Raids,,,6, Pat,100.0
14,326,Rohit Kumar,8.0,Raider,4,Season 4,Player Successful Raids,,,1, Ben,75.0
14,52,Jasvir Singh,8.0,Raider,5,Season 4,Player Successful Raids,,,3, Jai,64.0
14,29,Anup Kumar,8.0,Raider,6,Season 4,Player Successful Raids,,,5, Mum,60.0
13,58,Kashiling Adake,8.0,Raider,7,Season 4,Player Successful Raids,,,2," Ben, Del",58.0
14,94,Rishank Devadiga,8.0,Raider,8,Season 4,Player Successful Raids,,,5, Mum,57.0
16,86,Rajesh Narwal,1.0,All Rounder,9,Season 4,Player Successful Raids,,,3, Jai,52.0
13,388,Monu Goyat,8.0,Raider,9,Season 4,Player Successful Raids,,,4, Kol,52.0
11,12,Jang Kun Lee,8.0,Raider,11,Season 4,Player Successful Raids,,,4, Kol,49.0
15,85,Rajesh Mondal,8.0,Raider,12,Season 4,Player Successful Raids,,,6, Pat,47.0
15,293,Nilesh Salunke,8.0,Raider,12,Season 4,Player Successful Raids,,,8, Hyd,47.0
15,389,Ajay Kumar,8.0,Raider,14,Season 4,Player Successful Raids,,,3, Jai,44.0
13,75,Nitin Madane,8.0,Raider,15,Season 4,Player Successful Raids,,,4, Kol,43.0
14,251,Meraj Sheykh,1.0,All Rounder,16,Season 4,Player Successful Raids,,,2, Del,42.0
16,26,Ajay Thakur,8.0,Raider,17,Season 4,Player Successful Raids,,,7, Pun,41.0
14,88,Rakesh Kumar,1.0,All Rounder,18,Season 4,Player Successful Raids,,,5, Mum,40.0
13,264,Selvamani K,8.0,Raider,19,Season 4,Player Successful Raids,,,2, Del,34.0
12,320,Nitin Tomar,8.0,Raider,20,Season 4,Player Successful Raids,,,7, Pun,30.0
10,119,CPO Surjeet Singh,8.0,Raider,21,Season 4,Player Successful Raids,,,6, Pat,27.0
11,190,Sonu Narwal,8.0,Raider,22,Season 4,Player Successful Raids,,,7, Pun,25.0
16,142,Sandeep Narwal,1.0,All Rounder,23,Season 4,Player Successful Raids,,,8, Hyd,20.0
12,69,Manjeet Chhillar,1.0,All Rounder,23,Season 4,Player Successful Raids,,,7, Pun,20.0
12,105,Shabeer Bappu,8.0,Raider,25,Season 4,Player Successful Raids,,,3, Jai,18.0
9,300,Abolfazl Maghsodloumahali,8.0,Raider,25,Season 4,Player Successful Raids,,,6, Pat,18.0
9,387,Vinod Kumar,8.0,Raider,27,Season 4,Player Successful Raids,,,1, Ben,16.0
11,173,Suresu Kumar,8.0,Raider,28,Season 4,Player Successful Raids,,,5, Mum,15.0
9,156,Pawan Kumar Kadian,8.0,Raider,28,Season 4,Player Successful Raids,,,1, Ben,15.0
9,155,Prashanth Kumar Rai,8.0,Raider,30,Season 4,Player Successful Raids,,,2, Del,12.0
5,245,Yogesh Hooda,8.0,Raider,30,Season 4,Player Successful Raids,,,1, Ben,12.0
8,242,Tushar Patil,8.0,Raider,32,Season 4,Player Successful Raids,,,3, Jai,11.0
14,202,Ashish Kumar,7.0,"Defender, right cover",32,Season 4,Player Successful Raids,,,1, Ben,11.0
11,219,K. Prapanjan,8.0,Raider,34,Season 4,Player Successful Raids,,,8, Hyd,10.0
6,211,Deepak Narwal,8.0,Raider,35,Season 4,Player Successful Raids,,,2, Del,8.0
10,318,Pawan Kumar Sehrawat,8.0,Raider,35,Season 4,Player Successful Raids,,,1, Ben,8.0
7,174,Deepak Kumar Dahiya,8.0,Raider,35,Season 4,Player Successful Raids,,,1, Ben,8.0
14,67,Mahipal Narwal,1.0,All Rounder,35,Season 4,Player Successful Raids,,,3, Jai,8.0
6,92,Ravi Dalal,8.0,Raider,35,Season 4,Player Successful Raids,,,4, Kol,8.0
15,252,Kuldeep Singh,1.0,All Rounder,40,Season 4,Player Successful Raids,,,6, Pat,7.0
3,172,Vinoth Kumar,8.0,Raider,40,Season 4,Player Successful Raids,,,8, Hyd,7.0
11,234,Surender Singh,8.0,Raider,40,Season 4,Player Successful Raids,,,5, Mum,7.0
4,376,Athul MS,8.0,Raider,43,Season 4,Player Successful Raids,,,8, Hyd,6.0
5,118,Surjeet Narwal,8.0,Raider,43,Season 4,Player Successful Raids,,,4, Kol,6.0
5,106,Shrikant Jadhav,8.0,Raider,43,Season 4,Player Successful Raids,,,4, Kol,6.0
9,111,Sukesh Hegde,8.0,Raider,46,Season 4,Player Successful Raids,,,8, Hyd,5.0
5,363,Sumit Singh,8.0,Raider,46,Season 4,Player Successful Raids,,,1, Ben,5.0
6,380,Vikash Kumar,8.0,Raider,48,Season 4,Player Successful Raids,,,5, Mum,4.0
2,272,Umesh Mhatre,8.0,Raider,48,Season 4,Player Successful Raids,,,2, Del,4.0
16,160,Ran Singh,1.0,All Rounder,48,Season 4,Player Successful Raids,,,3, Jai,4.0
7,66,Mahesh Goud,8.0,Raider,48,Season 4,Player Successful Raids,,,6, Pat,4.0
6,46,Gurvinder Singh,8.0,Raider,48,Season 4,Player Successful Raids,,,5," Ben, Mum",4.0
16,194,Joginder Singh Narwal,3.0,"Defender, left corner",53,Season 4,Player Successful Raids,,,7, Pun,3.0
13,146,Surender Nada,3.0,"Defender, left corner",53,Season 4,Player Successful Raids,,,1, Ben,3.0
8,150,Parmod Narwal,1.0,All Rounder,53,Season 4,Player Successful Raids,,,7, Pun,3.0
2,231,Amit Om Prakash Rathi,8.0,Raider,53,Season 4,Player Successful Raids,,,1, Ben,3.0
4,366,Vikash Khandola,8.0,Raider,53,Season 4,Player Successful Raids,,,2, Del,3.0
2,370,Ravindra Ramesh Kumawat,1.0,All Rounder,58,Season 4,Player Successful Raids,,,4, Kol,2.0
14,42,Dharmaraj Cheralathan,10.0,"Defender, right and left corner",58,Season 4,Player Successful Raids,,,6, Pat,2.0
14,71,Mohit Chhillar,6.0,"Defender, right corner",60,Season 4,Player Successful Raids,,,1, Ben,1.0
12,73,Nilesh Shinde,6.0,"Defender, right corner",60,Season 4,Player Successful Raids,,,4, Kol,1.0
3,371,Amit Nagar,8.0,Raider,60,Season 4,Player Successful Raids,,,3, Jai,1.0
1,373,Parveen Narwal,1.0,All Rounder,60,Season 4,Player Successful Raids,,,3, Jai,1.0
9,386,Anil Kumar,3.0,"Defender, left corner",60,Season 4,Player Successful Raids,,,2, Del,1.0
1,367,Nitin Kumar,1.0,All Rounder,60,Season 4,Player Successful Raids,,,5, Mum,1.0
1,368,Sunil Kumar,7.0,"Defender, right cover",60,Season 4,Player Successful Raids,,,6, Pat,1.0
2,358,Vishal Bhardwaj,1.0,All Rounder,60,Season 4,Player Successful Raids,,,8, Hyd,1.0
16,81,Rahul Chaudhari,8.0,Raider,1,Season 4,Player Raid Points,,,8, Hyd,146.0
16,197,Pardeep Narwal,8.0,Raider,2,Season 4,Player Raid Points,,,6, Pat,131.0
16,41,Deepak Niwas Hooda,1.0,All Rounder,3,Season 4,Player Raid Points,,,7, Pun,126.0
14,326,Rohit Kumar,8.0,Raider,4,Season 4,Player Raid Points,,,1, Ben,93.0
14,52,Jasvir Singh,8.0,Raider,5,Season 4,Player Raid Points,,,3, Jai,82.0
13,58,Kashiling Adake,8.0,Raider,6,Season 4,Player Raid Points,,,2," Ben, Del",78.0
14,29,Anup Kumar,8.0,Raider,7,Season 4,Player Raid Points,,,5, Mum,72.0
14,94,Rishank Devadiga,8.0,Raider,8,Season 4,Player Raid Points,,,5, Mum,70.0
16,86,Rajesh Narwal,1.0,All Rounder,9,Season 4,Player Raid Points,,,3, Jai,66.0
16,26,Ajay Thakur,8.0,Raider,10,Season 4,Player Raid Points,,,7, Pun,63.0
14,251,Meraj Sheykh,1.0,All Rounder,10,Season 4,Player Raid Points,,,2, Del,63.0
15,389,Ajay Kumar,8.0,Raider,12,Season 4,Player Raid Points,,,3, Jai,61.0
11,12,Jang Kun Lee,8.0,Raider,12,Season 4,Player Raid Points,,,4, Kol,61.0
15,293,Nilesh Salunke,8.0,Raider,12,Season 4,Player Raid Points,,,8, Hyd,61.0
13,388,Monu Goyat,8.0,Raider,15,Season 4,Player Raid Points,,,4, Kol,59.0
15,85,Rajesh Mondal,8.0,Raider,16,Season 4,Player Raid Points,,,6, Pat,57.0
13,75,Nitin Madane,8.0,Raider,17,Season 4,Player Raid Points,,,4, Kol,51.0
13,264,Selvamani K,8.0,Raider,18,Season 4,Player Raid Points,,,2, Del,45.0
14,88,Rakesh Kumar,1.0,All Rounder,19,Season 4,Player Raid Points,,,5, Mum,44.0
10,119,CPO Surjeet Singh,8.0,Raider,20,Season 4,Player Raid Points,,,6, Pat,33.0
12,320,Nitin Tomar,8.0,Raider,20,Season 4,Player Raid Points,,,7, Pun,33.0
11,190,Sonu Narwal,8.0,Raider,22,Season 4,Player Raid Points,,,7, Pun,32.0
9,300,Abolfazl Maghsodloumahali,8.0,Raider,23,Season 4,Player Raid Points,,,6, Pat,25.0
12,69,Manjeet Chhillar,1.0,All Rounder,24,Season 4,Player Raid Points,,,7, Pun,24.0
16,142,Sandeep Narwal,1.0,All Rounder,24,Season 4,Player Raid Points,,,8, Hyd,24.0
12,105,Shabeer Bappu,8.0,Raider,24,Season 4,Player Raid Points,,,3, Jai,24.0
11,173,Suresu Kumar,8.0,Raider,27,Season 4,Player Raid Points,,,5, Mum,20.0
9,156,Pawan Kumar Kadian,8.0,Raider,27,Season 4,Player Raid Points,,,1, Ben,20.0
9,155,Prashanth Kumar Rai,8.0,Raider,29,Season 4,Player Raid Points,,,2, Del,19.0
9,387,Vinod Kumar,8.0,Raider,29,Season 4,Player Raid Points,,,1, Ben,19.0
8,242,Tushar Patil,8.0,Raider,31,Season 4,Player Raid Points,,,3, Jai,14.0
14,202,Ashish Kumar,7.0,"Defender, right cover",31,Season 4,Player Raid Points,,,1, Ben,14.0
5,245,Yogesh Hooda,8.0,Raider,31,Season 4,Player Raid Points,,,1, Ben,14.0
14,67,Mahipal Narwal,1.0,All Rounder,34,Season 4,Player Raid Points,,,3, Jai,13.0
6,92,Ravi Dalal,8.0,Raider,34,Season 4,Player Raid Points,,,4, Kol,13.0
6,211,Deepak Narwal,8.0,Raider,34,Season 4,Player Raid Points,,,2, Del,13.0
11,219,K. Prapanjan,8.0,Raider,37,Season 4,Player Raid Points,,,8, Hyd,12.0
7,174,Deepak Kumar Dahiya,8.0,Raider,37,Season 4,Player Raid Points,,,1, Ben,12.0
10,318,Pawan Kumar Sehrawat,8.0,Raider,39,Season 4,Player Raid Points,,,1, Ben,11.0
11,234,Surender Singh,8.0,Raider,40,Season 4,Player Raid Points,,,5, Mum,9.0
4,376,Athul MS,8.0,Raider,41,Season 4,Player Raid Points,,,8, Hyd,8.0
8,150,Parmod Narwal,1.0,All Rounder,41,Season 4,Player Raid Points,,,7, Pun,8.0
3,172,Vinoth Kumar,8.0,Raider,41,Season 4,Player Raid Points,,,8, Hyd,8.0
15,252,Kuldeep Singh,1.0,All Rounder,41,Season 4,Player Raid Points,,,6, Pat,8.0
5,106,Shrikant Jadhav,8.0,Raider,45,Season 4,Player Raid Points,,,4, Kol,7.0
5,363,Sumit Singh,8.0,Raider,45,Season 4,Player Raid Points,,,1, Ben,7.0
9,111,Sukesh Hegde,8.0,Raider,45,Season 4,Player Raid Points,,,8, Hyd,7.0
5,118,Surjeet Narwal,8.0,Raider,45,Season 4,Player Raid Points,,,4, Kol,7.0
6,380,Vikash Kumar,8.0,Raider,49,Season 4,Player Raid Points,,,5, Mum,6.0
16,160,Ran Singh,1.0,All Rounder,50,Season 4,Player Raid Points,,,3, Jai,5.0
7,66,Mahesh Goud,8.0,Raider,50,Season 4,Player Raid Points,,,6, Pat,5.0
16,194,Joginder Singh Narwal,3.0,"Defender, left corner",52,Season 4,Player Raid Points,,,7, Pun,4.0
2,272,Umesh Mhatre,8.0,Raider,52,Season 4,Player Raid Points,,,2, Del,4.0
2,231,Amit Om Prakash Rathi,8.0,Raider,52,Season 4,Player Raid Points,,,1, Ben,4.0
13,146,Surender Nada,3.0,"Defender, left corner",52,Season 4,Player Raid Points,,,1, Ben,4.0
6,46,Gurvinder Singh,8.0,Raider,52,Season 4,Player Raid Points,,,5," Ben, Mum",4.0
14,71,Mohit Chhillar,6.0,"Defender, right corner",57,Season 4,Player Raid Points,,,1, Ben,3.0
4,366,Vikash Khandola,8.0,Raider,57,Season 4,Player Raid Points,,,2, Del,3.0
16,212,Amit Hooda,6.0,"Defender, right corner",59,Season 4,Player Raid Points,,,3, Jai,2.0
3,371,Amit Nagar,8.0,Raider,59,Season 4,Player Raid Points,,,3, Jai,2.0
2,370,Ravindra Ramesh Kumawat,1.0,All Rounder,59,Season 4,Player Raid Points,,,4, Kol,2.0
12,73,Nilesh Shinde,6.0,"Defender, right corner",59,Season 4,Player Raid Points,,,4, Kol,2.0
14,42,Dharmaraj Cheralathan,10.0,"Defender, right and left corner",59,Season 4,Player Raid Points,,,6, Pat,2.0
2,358,Vishal Bhardwaj,1.0,All Rounder,64,Season 4,Player Raid Points,,,8, Hyd,1.0
7,249,Hadi Oshtorak,1.0,All Rounder,64,Season 4,Player Raid Points,,,6, Pat,1.0
10,207,Sunil,3.0,"Defender, left corner",64,Season 4,Player Raid Points,,,5, Mum,1.0
1,368,Sunil Kumar,7.0,"Defender, right cover",64,Season 4,Player Raid Points,,,6, Pat,1.0
1,373,Parveen Narwal,1.0,All Rounder,64,Season 4,Player Raid Points,,,3, Jai,1.0
1,367,Nitin Kumar,1.0,All Rounder,64,Season 4,Player Raid Points,,,5, Mum,1.0
9,386,Anil Kumar,3.0,"Defender, left corner",64,Season 4,Player Raid Points,,,2, Del,1.0
3,210,Sunny,8.0,Raider,64,Season 4,Player Raid Points,,,6, Pat,1.0
16,212,Amit Hooda,6.0,"Defender, right corner",1,Season 4,Player Successful Tackles,89.0,,3, Jai,47.0
16,259,Fazel Atrachali,3.0,"Defender, left corner",2,Season 4,Player Successful Tackles,72.0,,6, Pat,45.0
14,71,Mohit Chhillar,6.0,"Defender, right corner",3,Season 4,Player Successful Tackles,87.0,,1, Ben,44.0
12,69,Manjeet Chhillar,1.0,All Rounder,4,Season 4,Player Successful Tackles,73.0,,7, Pun,43.0
16,142,Sandeep Narwal,1.0,All Rounder,5,Season 4,Player Successful Tackles,83.0,,8, Hyd,40.0
14,165,Sachin Shingade,4.0,"Defender, left cover",6,Season 4,Player Successful Tackles,84.0,,2, Del,39.0
12,290,Sandeep Kumar Dhull,3.0,"Defender, left corner",7,Season 4,Player Successful Tackles,67.0,,8, Hyd,35.0
14,157,Ravinder Pahal,6.0,"Defender, right corner",7,Season 4,Player Successful Tackles,72.0,,7, Pun,35.0
14,322,PO Surjeet Singh,7.0,"Defender, right cover",9,Season 4,Player Successful Tackles,73.0,,5, Mum,33.0
16,194,Joginder Singh Narwal,3.0,"Defender, left corner",10,Season 4,Player Successful Tackles,69.0,,7, Pun,32.0
14,42,Dharmaraj Cheralathan,10.0,"Defender, right and left corner",11,Season 4,Player Successful Tackles,63.0,,6, Pat,31.0
12,215,Vinod Kumar,4.0,"Defender, left cover",12,Season 4,Player Successful Tackles,63.0,,8, Hyd,30.0
13,146,Surender Nada,3.0,"Defender, left corner",13,Season 4,Player Successful Tackles,62.0,,1, Ben,29.0
15,252,Kuldeep Singh,1.0,All Rounder,13,Season 4,Player Successful Tackles,66.0,,6, Pat,29.0
14,123,Vishal Mane,7.0,"Defender, right cover",15,Season 4,Player Successful Tackles,66.0,,4, Kol,28.0
16,160,Ran Singh,1.0,All Rounder,16,Season 4,Player Successful Tackles,62.0,,3, Jai,27.0
12,73,Nilesh Shinde,6.0,"Defender, right corner",17,Season 4,Player Successful Tackles,52.0,,4, Kol,26.0
14,54,Jeeva Kumar,5.0,"Defender, right and left cover",18,Season 4,Player Successful Tackles,62.0,,5, Mum,24.0
14,88,Rakesh Kumar,1.0,All Rounder,19,Season 4,Player Successful Tackles,47.0,,5, Mum,23.0
12,161,Girish Maruti Ernak,3.0,"Defender, left corner",19,Season 4,Player Successful Tackles,58.0,,4, Kol,23.0
16,109,Somvir Shekhar,7.0,"Defender, right cover",21,Season 4,Player Successful Tackles,57.0,,7, Pun,21.0
14,164,Bajirao Hodage,7.0,"Defender, right cover",22,Season 4,Player Successful Tackles,50.0,,6, Pat,20.0
14,162,D. Suresh Kumar,7.0,"Defender, right cover",23,Season 4,Player Successful Tackles,57.0,,2, Del,19.0
13,51,Jasmer Singh Gulia,1.0,All Rounder,23,Season 4,Player Successful Tackles,45.0,,8," Ben, Hyd",19.0
16,86,Rajesh Narwal,1.0,All Rounder,25,Season 4,Player Successful Tackles,53.0,,3, Jai,18.0
14,202,Ashish Kumar,7.0,"Defender, right cover",26,Season 4,Player Successful Tackles,44.0,,1, Ben,17.0
10,207,Sunil,3.0,"Defender, left corner",27,Season 4,Player Successful Tackles,35.0,,5, Mum,15.0
14,191,C. Arun,4.0,"Defender, left cover",28,Season 4,Player Successful Tackles,40.0,,4, Kol,14.0
11,391,S Mahalingam,1.0,All Rounder,28,Season 4,Player Successful Tackles,32.0,,8, Hyd,14.0
9,28,Amit Singh Chhillar,3.0,"Defender, left corner",30,Season 4,Player Successful Tackles,34.0,,4, Kol,13.0
6,360,Sanket Chavan,3.0,"Defender, left corner",31,Season 4,Player Successful Tackles,24.0,,2, Del,11.0
9,386,Anil Kumar,3.0,"Defender, left corner",31,Season 4,Player Successful Tackles,25.0,,2, Del,11.0
9,147,Prashant Chavan,6.0,"Defender, right corner",33,Season 4,Player Successful Tackles,32.0,,2, Del,10.0
14,29,Anup Kumar,8.0,Raider,34,Season 4,Player Successful Tackles,24.0,,5, Mum,9.0
7,249,Hadi Oshtorak,1.0,All Rounder,34,Season 4,Player Successful Tackles,21.0,,6, Pat,9.0
14,251,Meraj Sheykh,1.0,All Rounder,34,Season 4,Player Successful Tackles,30.0,,2, Del,9.0
13,58,Kashiling Adake,8.0,Raider,37,Season 4,Player Successful Tackles,18.0,,2," Ben, Del",8.0
14,67,Mahipal Narwal,1.0,All Rounder,38,Season 4,Player Successful Tackles,23.0,,3, Jai,7.0
12,105,Shabeer Bappu,8.0,Raider,39,Season 4,Player Successful Tackles,19.0,,3, Jai,6.0
14,326,Rohit Kumar,8.0,Raider,39,Season 4,Player Successful Tackles,16.0,,1, Ben,6.0
11,347,Sagar B Krishna,1.0,All Rounder,39,Season 4,Player Successful Tackles,16.0,,8, Hyd,6.0
2,358,Vishal Bhardwaj,1.0,All Rounder,39,Season 4,Player Successful Tackles,15.0,,8, Hyd,6.0
5,152,D. Gopu,10.0,"Defender, right and left corner",43,Season 4,Player Successful Tackles,10.0,,2, Del,5.0
5,118,Surjeet Narwal,8.0,Raider,44,Season 4,Player Successful Tackles,7.0,,4, Kol,4.0
10,119,CPO Surjeet Singh,8.0,Raider,44,Season 4,Player Successful Tackles,12.0,,6, Pat,4.0
14,52,Jasvir Singh,8.0,Raider,44,Season 4,Player Successful Tackles,14.0,,3, Jai,4.0
16,41,Deepak Niwas Hooda,1.0,All Rounder,44,Season 4,Player Successful Tackles,28.0,,7, Pun,4.0
11,12,Jang Kun Lee,8.0,Raider,44,Season 4,Player Successful Tackles,17.0,,4, Kol,4.0
8,70,Manoj Kumar,4.0,"Defender, left cover",44,Season 4,Player Successful Tackles,21.0,,1, Ben,4.0
5,96,Rohit Rana,4.0,"Defender, left cover",50,Season 4,Player Successful Tackles,12.0,,3, Jai,3.0
3,97,Rupesh Tomar,1.0,All Rounder,50,Season 4,Player Successful Tackles,6.0,,8, Hyd,3.0
16,81,Rahul Chaudhari,8.0,Raider,50,Season 4,Player Successful Tackles,11.0,,8, Hyd,3.0
7,357,Parvesh Bhainswal,4.0,"Defender, left cover",50,Season 4,Player Successful Tackles,17.0,,3, Jai,3.0
2,272,Umesh Mhatre,8.0,Raider,50,Season 4,Player Successful Tackles,9.0,,2, Del,3.0
11,173,Suresu Kumar,8.0,Raider,50,Season 4,Player Successful Tackles,13.0,,5, Mum,3.0
13,388,Monu Goyat,8.0,Raider,50,Season 4,Player Successful Tackles,13.0,,4, Kol,3.0
